PXD008226	30862565	An inter-subunit protein-peptide interface that stabilizes the specific activity and oligomerization of the AAA+ chaperone Reptin. 	An inter-subunit protein-protein interface that stabilizes the specific activity and oligomerization of the AAA+ chaperone Reptin	HDX mass spectrometry, Reptin, oligomer assembly, protein-protein interaction	Reptin is a member of the AAA+ superfamily whose members can exist in equilibrium between monomeric apo forms and ligand bound hexamers. Inter-subunit protein-protein interfaces that stabilize Reptin in its oligomeric state are not well-defined. A self-peptide binding assay identified a protein-peptide interface mapping to an inter-subunit "rim" of the hexamer bridged by Tyrosine-340. A Y340A mutation reduced ADP-dependent oligomer formation using a gel filtration assay, suggesting that Y340 forms a dominant oligomer stabilizing side chain. The monomeric Reptin(Y340A) mutant protein exhibited increased activity to its partner protein AGR2 in an ELISA assay, further suggesting that hexamer formation can preclude certain protein interactions. Hydrogen-deuterium exchange mass spectrometry (HDX-MS) demonstrated that the Y340A mutation attenuated deuterium suppression of Reptin in this motif in the presence of ligand. By contrast, the tyrosine motif of Reptin interacts with a shallower pocket in the hetero-oligomeric structure containing Pontin and HDX-MS revealed no obvious role of the Y340 side chain in stabilizing the Reptin-Pontin oligomer. Molecular dynamic simulations (MDS) rationalized how the Y340A mutation impacts upon a normally stabilizing inter-subunit amino acid contact. MDS also revealed how the D299N mutation can, by contrast, remove oligomer de-stabilizing contacts. These data suggest that the Reptin interactome can be regulated by a ligand dependent equilibrium between monomeric and hexameric forms through a hydrophobic inter-subunit protein-protein interaction motif bridged by Tyrosine-340. SIGNIFICANCE: Discovering dynamic protein-protein interactions is a fundamental aim of research in the life sciences. An emerging view of protein-protein interactions in higher eukaryotes is that they are driven by small linear polypeptide sequences; the linear motif. We report on the use of linear-peptide motif screens to discover a relatively high affinity peptide-protein interaction for the AAA+ and pro-oncogenic protein Reptin. This peptide interaction site was shown to form a 'hot-spot' protein-protein interaction site, and validated to be important for ligand-induced oligomerization of the Reptin protein. These biochemical data provide a foundation to understand how single point mutations in Reptin can impact on its oligomerization and protein-protein interaction landscape.
PXD012742	30862566	Differential responses to stress of two Mycoplasma hyopneumoniae strains. 	Differential responses to stress of two Mycoplasma hyopneumoniae strains	Mycoplasma hyopneumoniae, heat stress, oxidative stress, virulence	Mycoplasma hyopneumoniae is a respiratory pathogen, causing porcine enzootic pneumonia. To survive in the porcine respiratory tract, M. hyopneumoniae must cope with both oxidative and heat stress imposed by the host. To get insights into M. hyopneumoniae stress responses and pathogenicity mechanisms, the protein profiles of two M. hyopneumoniae strains, pathogenic 7448 strain and non-pathogenic strain J, were surveyed under oxidative (OS) or heat (HS) stress. M. hyopneumoniae strains were submitted to OS (0.5% hydrogen peroxide) or HS (temperature shifts to 42 degreesC) conditions and protein profiling was carried out by LC-MS/MS and label-free quantitative analyses. Data are available via ProteomeXchange with identifier PXD012742. Qualitative and quantitative differences involving 40-60 M. hyopneumoniae proteins were observed for both strains when comparing bacteria exposed to OS or HS to non-treated controls. However, no differences in abundance were found in proteins classically related to stress responses, as peroxidases and chaperones, suggesting that these proteins would be constitutively present in both strains in the tested conditions. Interestingly, under stress conditions, more virulence-related proteins were detected in M. hyopneumoniae 7448 differentially represented proteins than in M. hyopneumoniae J, suggesting that stress may trigger a differential response of the corresponding genes, shared by both strains.
PXD011688	30862833	Global Ubiquitome Profiling Revealed the Roles of Ubiquitinated Proteins in Metabolic Pathways of Tea Leaves in Responding to Drought Stress. 	Global Ubiquitome Profiling Revealed the Roles of Ubiquitinated Proteins in Metabolic Pathways of Tea Leaves in Responding to Drought Stress	Camellia sinensis L., drought stress, metabolic pathway, ubiquination	Drought stress often affects the expression of genes and proteins in tea plants. However, the global profiling of ubiquitinated (Kub) proteins in tea plants remains unearthed. Here, we performed the ubiquitome in tea leaves under drought stress using antibody-based affinity enrichment coupled with LC-MS/MS analysis. In total, 1,409 lysine Kub sites in 781 proteins were identified, of which 14 sites in 12 proteins were up-regulated and 123 sites in 91 proteins down-regulated under drought stress. The identified Kub proteins were mainly located in the cytosol (31%), chloroplast (27%) and nuclear (19%). Moreover, 5 conserved motifs in EK(ub), EXXXK(ub), K(ub)D, K(ub)E and K(ub)A were extracted. Several Kub sites in ubiquitin-mediated proteolysis-related proteins, including RGLG2, UBC36, UEV1D, RPN10 and PSMC2, might affect protein degradation and DNA repair. Plenty of Kub proteins related to catechins biosynthesis, including PAL, CHS, CHI and F3H, were positively correlated with each other due to their co-expression and co-localization. Furthermore, some Kub proteins involved in carbohydrate and amino acid metabolism, including FBPase, FBA and GAD1, might promote sucrose, fructose and GABA accumulation in tea leaves under drought stress. Our study preliminarily revealed the global profiling of Kub proteins in metabolic pathways and provided an important resource for further study on the functions of Kub proteins in tea plants.
PXD012156	30863395	Light-Controlled Affinity Purification of Protein Complexes Exemplified by the Resting ZAP70 Interactome. 	Light-controlled affinity purification of protein complexes	ZAP70, affinity purification, optogenetics, phytochrome, protein-protein interaction	Multiprotein complexes control the behavior of cells, such as of lymphocytes of the immune system. Methods to affinity purify protein complexes and to determine their interactome by mass spectrometry are thus widely used. One drawback of these methods is the presence of false positives. In fact, the elution of the protein of interest (POI) is achieved by changing the biochemical properties of the buffer, so that unspecifically bound proteins (the false positives) may also elute. Here, we developed an optogenetics-derived and light-controlled affinity purification method based on the light-regulated reversible protein interaction between phytochrome B (PhyB) and its phytochrome interacting factor 6 (PIF6). We engineered a truncated variant of PIF6 comprising only 22 amino acids that can be genetically fused to the POI as an affinity tag. Thereby the POI can be purified with PhyB-functionalized resin material using 660 nm light for binding and washing, and 740 nm light for elution. Far-red light-induced elution is effective but very mild as the same buffer is used for the wash and elution. As proof-of-concept, we expressed PIF-tagged variants of the tyrosine kinase ZAP70 in ZAP70-deficient Jurkat T cells, purified ZAP70 and associating proteins using our light-controlled system, and identified the interaction partners by quantitative mass spectrometry. Using unstimulated T cells, we were able to detect the known interaction partners, and could filter out all other proteins.
PXD012735	30864180	Profiling of Histidine Phosphoproteome in Danio rerio by TiO2 Enrichment. 	Zebrafish, LC-MS/MS -  Profiling of Histidine Phosphoproteome in Danio rerio by TiO2 Enrichment	embryo, zebrafish	Histidine phosphorylation is a reversible post-translational modification that is known to regulate signal transduction in prokaryotes. However, functional studies in eukaryotes have been largely neglected due to the labile nature of N-linked phosphorylated amino acids. In an effort to help elucidate the heretofore hidden vertebrate phosphoproteome, this report presents a global phosphorylation analysis of Danio rerio (zebrafish) larvae. Phosphopeptide enrichment is performed using a TiO2 affinity technique. A total of 68 unique phosphohistidine sites are detected on 63 proteins among 1076 unique phosphosites on 708 proteins. Data are available via ProteomeXchange with identifier PXD012735. This report provides the first phosphohistidine dataset obtained from zebrafish.
PXD008508	30865376	Proteogenomic Refinement of the Neomegalonema perideroedes(T) Genome Annotation. 	Proteogenomic refinement of the Neomegalonema perideroedes genome annotation	Meganema, PHA, bulking, proteogenomics, wastewater treatment	Neomegalonema perideroedes (formerly Meganema perideroedes) str. G1 is the type strain and only described isolate of the genus Neomegalonema (formerly Meganema) which belongs to the Alphaproteobacteria. N. perideroedes is distinguished by the ability to accumulate high amounts of polyhydroxyalkanoates and has been associated with bulking problems in wastewater treatment plants due to its filamentous morphology. In 2013, its genome was sequenced as part of the Genomic Encyclopedia of Bacteria and Archaea (GEBA), which aims to improve the sequencing coverage of the poorly represented regions of the bacterial and archaeal branches of the tree of life. As N. perideroedes str. G1 is relatively distantly related to well described species-being the only sequenced member of its proposed family-the in silico prediction of genes by nucleotide homology to reference genes might be less reliable. Here, a proteomic dataset for the refinement of the N. perideroedes genome annotations is generated which clearly indicates the shortcomings of high-throughput in silico genome annotation.
PXD012867	30865586	The proteasome biogenesis regulator Rpn4 cooperates with the unfolded protein response to promote ER stress resistance. 	The proteasome biogenesis regulator Rpn4 cooperates with the unfolded protein response to promote ER stress resistance	AP-4, Dynamic Organellar Maps, autophagy, human cells, vesicles	Misfolded proteins in the endoplasmic reticulum (ER) activate the unfolded protein response (UPR), which enhances protein folding to restore homeostasis. Additional pathways respond to ER stress, but how they help counteract protein misfolding is incompletely understood. Here, we develop a titratable system for the induction of ER stress in yeast to enable a genetic screen for factors that augment stress resistance independently of the UPR. We identify the proteasome biogenesis regulator Rpn4 and show that it cooperates with the UPR. Rpn4 abundance increases during ER stress, first by a post-transcriptional, then by a transcriptional mechanism. Induction of RPN4 transcription is triggered by cytosolic mislocalization of secretory proteins, is mediated by multiple signaling pathways and accelerates clearance of misfolded proteins from the cytosol. Thus, Rpn4 and the UPR are complementary elements of a modular cross-compartment response to ER stress.
PXD008469	30865669	Consequences of impaired 1-MDa TIC complex assembly for the abundance and composition of chloroplast high-molecular mass protein complexes. 	The chloroplast outer and inner envelope membrane translocase (TOC/TIC) interaction network identifies a 23 kDa glycine-rich protein as new subunit of the 1-MDa TIC complex	TIC	We report a systematic analysis of chloroplast high-molecular mass protein complexes using a combination of native gel electrophoresis and absolute protein quantification by MSE. With this experimental setup, we characterized the effect of the tic56-3 mutation in the 1-MDa inner envelope translocase (TIC) on the assembly of the chloroplast proteome. We show that the tic56-3 mutation results in a reduction of the 1-MDa TIC complex to approximately 10% of wildtype levels. Hierarchical clustering confirmed the association of malate dehydrogenase (MDH) with an envelope-associated FtsH/FtsHi complex and suggested the association of a glycine-rich protein with the 1-MDa TIC complex. Depletion of this complex leads to a reduction of chloroplast ATPase to approx. 75% of wildtype levels, while the abundance of the FtsH/FtsHi complex is increased to approx. 140% of wildtype. The accumulation of the major photosynthetic complexes is not affected by the mutation, suggesting that tic56-3 plants can sustain a functional photosynthetic machinery despite a significant reduction of the 1-MDa TIC complex. Together our analysis expands recent efforts to catalogue the native molecular masses of chloroplast proteins and provides information on the consequences of impaired accumulation of the 1-MDa TIC translocase for chloroplast proteome assembly.
PXD012506	30865897	An Integrated Global Analysis of Compartmentalized HRAS Signaling. 	An integrated global analysis of compartmentalized HRAS signaling - Phosphoproteomics	RAS phosphoproteomics MiNETEi localisation	Modern omics technologies allow us to obtain global information on different types of biological networks. However, integrating these different types of analyses into a coherent framework for a comprehensive biological interpretation remains challenging. Here, we present a conceptual framework that integrates protein interaction, phosphoproteomics, and transcriptomics data. Applying this method to analyze HRAS signaling from different subcellular compartments shows that spatially defined networks contribute specific functions to HRAS signaling. Changes in HRAS protein interactions at different sites lead to different kinase activation patterns that differentially regulate gene transcription. HRAS-mediated signaling is the strongest from the cell membrane, but it regulates the largest number of genes from the endoplasmic reticulum. The integrated networks provide a topologically and functionally resolved view of HRAS signaling. They reveal distinct HRAS functions including the control of cell migration from the endoplasmic reticulum and TP53-dependent cell survival when signaling from the Golgi apparatus.
PXD013092	30867229	Integrated Analyses of Phenotype and Quantitative Proteome of CMTM4 Deficient Mice Reveal Its Association with Male Fertility. 	Sperm proteome of CMTM4-deficient mice	CMTM4, Knockout, Sperm	The chemokine-like factor (CKLF)-like MARVEL transmembrane domain-containing family (CMTM) is a gene family that has been implicated in male reproduction. CMTM4 is an evolutionarily conserved member that is highly expressed in the testis. However, its function in male fertility remains unknown. Here, we demonstrate that CMTM4 is associated with spermatogenesis and sperm quality. Using Western blotting and immunohistochemical analyses, we found CMTM4 expression to be decreased in poor-quality human spermatozoa, old human testes, and testicular biopsies with nonobstructive azoospermia. Using CRISPR-Cas9 technology, we knocked out the Cmtm4 gene in mice. These Cmtm4 knockout (KO) mice showed reduced testicular daily sperm production, lower epididymal sperm motility and increased proportion of abnormally backward-curved sperm heads and bent sperm midpieces. These mice also had an evident sub-fertile phenotype, characterized by low pregnancy rates on prolonged breeding with wild type female mice, reduced in vitro fertilization efficiency and a reduced percentage of acrosome reactions. We then performed quantitative proteomic analysis of the testes, where we identified 139 proteins to be downregulated in Cmtm4-KO mice, 100 (71.9%) of which were related to sperm motility and acrosome reaction. The same proteomic analysis was performed on sperm, where we identified 3588 proteins with 409 being differentially regulated in Cmtm4-KO mice. Our enrichment analysis showed that upregulated proteins were enriched with nucleosomal DNA binding functions and the downregulated proteins were enriched with actin binding functions. These findings elucidate the roles of CMTM4 in male fertility and demonstrates its potential as a promising molecular candidate for sperm quality assessment and the diagnosis or treatment of male infertility.
PXD010530	30867249	The RNA-Protein Interactome of Differentiated Kidney Tubular Epithelial Cells. 	mIMCD RBPome and Proteome - We characterize the mRNA protein interactome of ciliated kidney tubular epithelial cells and we studied its modulation during hypoxia	mRNA interactome, mouse kidney tubuli cells	BACKGROUND: RNA-binding proteins (RBPs) are fundamental regulators of cellular biology that affect all steps in the generation and processing of RNA molecules. Recent evidence suggests that regulation of RBPs that modulate both RNA stability and translation may have a profound effect on the proteome. However, regulation of RBPs in clinically relevant experimental conditions has not been studied systematically. METHODS: We used RNA interactome capture, a method for the global identification of RBPs to characterize the global RNA-binding proteome (RBPome) associated with polyA-tailed RNA species in murine ciliated epithelial cells of the inner medullary collecting duct. To study regulation of RBPs in a clinically relevant condition, we analyzed hypoxia-associated changes of the RBPome. RESULTS: We identified >1000 RBPs that had been previously found using other systems. In addition, we found a number of novel RBPs not identified by previous screens using mouse or human cells, suggesting that these proteins may be specific RBPs in differentiated kidney epithelial cells. We also found quantitative differences in RBP-binding to mRNA that were associated with hypoxia versus normoxia. CONCLUSIONS: These findings demonstrate the regulation of RBPs through environmental stimuli and provide insight into the biology of hypoxia-response signaling in epithelial cells in the kidney. A repository of the RBPome and proteome in kidney tubular epithelial cells, derived from our findings, is freely accessible online, and may contribute to a better understanding of the role of RNA-protein interactions in kidney tubular epithelial cells, including the response of these cells to hypoxia.
PXD012547	30867289	EZH1/2 function mostly within canonical PRC2 and exhibit proliferation-dependent redundancy that shapes mutational signatures in cancer. 	EZH1/2 function mostly within canonical PRC2 and exhibit proliferation-dependent redundancy that shapes mutational signatures in cancer	Chromatin, Polycomb, histone, methylation	Genetic mutations affecting chromatin modifiers are widespread in cancers. In malignant peripheral nerve sheath tumors (MPNSTs), Polycomb repressive complex 2 (PRC2), which plays a crucial role in gene silencing, is inactivated through recurrent mutations in core subunits embryonic ectoderm development (EED) and suppressor of zeste 12 homolog (SUZ12), but mutations in PRC2's main catalytic subunit enhancer of zeste homolog 2 (EZH2) have never been found. This is in contrast to myeloid and lymphoid malignancies, which harbor frequent loss-of-function mutations in EZH2. Here, we investigated whether the absence of EZH2 mutations in MPNST is due to a PRC2-independent (i.e., noncanonical) function of the enzyme or to redundancy with EZH1. We show that, in the absence of SUZ12, EZH2 remains bound to EED but loses its interaction with all other core and accessory PRC2 subunits. Through genetic and pharmacological analyses, we unambiguously establish that EZH2 is functionally inert in this context, thereby excluding a PRC2-independent function. Instead, we show that EZH1 and EZH2 are functionally redundant in the slowly proliferating MPNST precursors. We provide evidence that the compensatory function of EZH1 is alleviated upon higher proliferation. This work reveals how context-dependent redundancies can shape tumor-type specific mutation patterns in chromatin regulators.
PXD010858	30867451	Cationic gold nanoparticles elicit mitochondrial dysfunction: a multi-omics study. 	Proteomics study of THP-1 monocytic cells exposed to surface modified-gold nanoparticles	THP-1 monocytes, gold-nanoparticles	Systems biology is increasingly being applied in nanosafety research for observing and predicting the biological perturbations inflicted by exposure to nanoparticles (NPs). In the present study, we used a combined transcriptomics and proteomics approach to assess the responses of human monocytic cells to Au-NPs of two different sizes with three different surface functional groups, i.e., alkyl ammonium bromide, alkyl sodium carboxylate, or poly(ethylene glycol) (PEG)-terminated Au-NPs. Cytotoxicity screening using THP-1 cells revealed a pronounced cytotoxicity for the ammonium-terminated Au-NPs, while no cell death was seen after exposure to the carboxylated or PEG-modified Au-NPs. Moreover, Au-NR3+ NPs, but not the Au-COOH NPs, were found to trigger dose-dependent lethality in vivo in the model organism, Caenorhabditis elegans. RNA sequencing combined with mass spectrometry-based proteomics predicted that the ammonium-modified Au-NPs elicited mitochondrial dysfunction. The latter results were validated by using an array of assays to monitor mitochondrial function. Au-NR3+ NPs were localized in mitochondria of THP-1 cells. Moreover, the cationic Au-NPs triggered autophagy in macrophage-like RFP-GFP-LC3 reporter cells, and cell death was aggravated upon inhibition of autophagy. Taken together, these studies have disclosed mitochondria-dependent effects of cationic Au-NPs resulting in the rapid demise of the cells.
PXD008898	30867486	Quantitative proteomic changes in LPS-activated monocyte-derived dendritic cells: A SWATH-MS study. 	Quantitative analysis of large-scale proteomic changes in LPS-activated monocyte-derived dendritic cells: A SWATH-MS study	antigen presentation, dendritic cell maturation, leukocyte metabolism, lipopolysaccharide, quantitative proteomics	Dendritic cells are key immune cells that respond to pathogens and co-ordinate many innate and adaptive immune responses. Quantitative mass spectrometry using Sequential Window Acquisition of all THeoretical fragment-ion spectra-Mass Spectrometry (SWATH-MS) was performed here to determine the global alterations in monocyte-derived dendritic cells (moDCs) in response to stimulation with lipopolysaccharide (LPS). A moDC library of 4,666 proteins was generated and proteins were quantified at 0, 6 and 24 h post-LPS stimulation using SWATH-MS. At 6 h and 24 h post-LPS exposure, the relative abundance of 227 and 282 proteins was statistically significantly altered (p-value <= 0.05), respectively. Functional annotation of proteins exhibiting significant changes in expression between the various time points led to the identification of clusters of proteins implicated in distinct cellular processes including interferon and interleukin signalling, endocytosis, the ER-phagosome pathway and antigen-presentation. In SWATH-MS major histocompatibility complex (MHC) class I proteins were highly upregulated at 24 h, whilst MHC class II proteins exhibited comparatively fewer changes over this period. This study provides new detailed insight into the global proteomic changes that occur in moDCs during antigen processing and presentation and further demonstrates the potential of SWATH-MS for the quantitative study of proteins involved in cellular processes.
PXD008106	30867594	Histone serotonylation is a permissive modification that enhances TFIID binding to H3K4me3. 	5HT	PTM, posttranslational modification, serotonylation.	Chemical modifications of histones can mediate diverse DNA-templated processes, including gene transcription(1-3). Here we provide evidence for a class of histone post-translational modification, serotonylation of glutamine, which occurs at position 5 (Q5ser) on histone H3 in organisms that produce serotonin (also known as 5-hydroxytryptamine (5-HT)). We demonstrate that tissue transglutaminase 2 can serotonylate histone H3 tri-methylated lysine 4 (H3K4me3)-marked nucleosomes, resulting in the presence of combinatorial H3K4me3Q5ser in vivo. H3K4me3Q5ser displays a ubiquitous pattern of tissue expression in mammals, with enrichment observed in brain and gut, two organ systems responsible for the bulk of 5-HT production. Genome-wide analyses of human serotonergic neurons, developing mouse brain and cultured serotonergic cells indicate that H3K4me3Q5ser nucleosomes are enriched in euchromatin, are sensitive to cellular differentiation and correlate with permissive gene expression, phenomena that are linked to the potentiation of TFIID(4-6) interactions with H3K4me3. Cells that ectopically express a H3 mutant that cannot be serotonylated display significantly altered expression of H3K4me3Q5ser-target loci, which leads to deficits in differentiation. Taken together, these data identify a direct role for 5-HT, independent from its contributions to neurotransmission and cellular signalling, in the mediation of permissive gene expression.
PXD009102	30867597	Glucocorticoids promote breast cancer metastasis. 	Stress hormones induce breast intra-tumor heterogeneity	TMT, cancer, phosphoproteomics	Diversity within or between tumours and metastases (known as intra-patient tumour heterogeneity) that develops during disease progression is a serious hurdle for therapy(1-3). Metastasis is the fatal hallmark of cancer and the mechanisms of colonization, the most complex step in the metastatic cascade(4), remain poorly defined. A clearer understanding of the cellular and molecular processes that underlie both intra-patient tumour heterogeneity and metastasis is crucial for the success of personalized cancer therapy. Here, using transcriptional profiling of tumours and matched metastases in patient-derived xenograft models in mice, we show cancer-site-specific phenotypes and increased glucocorticoid receptor activity in distant metastases. The glucocorticoid receptor mediates the effects of stress hormones, and of synthetic derivatives of these hormones that are used widely in the clinic as anti-inflammatory and immunosuppressive agents. We show that the increase in stress hormones during breast cancer progression results in the activation of the glucocorticoid receptor at distant metastatic sites, increased colonization and reduced survival. Our transcriptomics, proteomics and phospho-proteomics studies implicate the glucocorticoid receptor in the activation of multiple processes in metastasis and in the increased expression of kinase ROR1, both of which correlate with reduced survival. The ablation of ROR1 reduced metastatic outgrowth and prolonged survival in preclinical models. Our results indicate that the activation of the glucocorticoid receptor increases heterogeneity and metastasis, which suggests that caution is needed when using glucocorticoids to treat patients with breast cancer who have developed cancer-related complications.
PXD070798	30867825	Circulating proteomic panels for diagnosis and risk stratification of acute-on-chronic liver failure in patients with viral hepatitis B. 	Circulating proteomic panels for diagnosis and risk stratification of acute-on-chronic liver failure in patients with viral hepatitis B	ACLF marker development	Chronic HBV infection (CHB) can lead to acute-on-chronic liver failure (HBV-ACLF) characterized by high mortality. This study aimed to reveal ACLF-related proteomic alterations, from which protein based diagnostic and prognostic scores for HBV-ACLF were developed. Methods: Ten healthy controls, 16 CHB, and 19 HBV-ACLF according to COSSH (Chinese group on the study of severe hepatitis B) criteria were enrolled to obtain the comprehensive proteomic portrait related to HBV-ACLF initiation and progression. Potential markers of HBV-ACLF were further selected based on organ specificity and functionality. An additional cohort included 77 healthy controls, 92 CHB and 71 HBV-ACLF was used to validate the proteomic signatures via targeted proteomic assays. Results: Significant losses of plasma proteins related to multiple functional clusters, including fatty acid metabolism/transport, immuno-response, complement and coagulation systems, were observed in ACLF patients. In the validation study, 28 proteins were confirmed able to separate ACLF, CHB patients. A diagnostic classifier P4 (APOC3, HRG, TF, KLKB1) was built to differentiate ACLF from CHB with high accuracy (auROC = 0.956). A prognostic model P8 (GC, HRG, HPR, SERPINA6, age, NEU, INR and total protein) was built to distinguish survivors from non-survivors in 28 and 90-days follow-up (auROC = 0.882, 0.871), and to stratify ACLF patients into risk subgroups showing significant difference in 28 and 90-days mortality (HR=7.77, 7.45, both P<0.0001). In addition, P8 score correlated with ACLF grades and numbers of extra-hepatic organ failures in ACLF patients, and was able to predict ACLF-associated coagulation and brain failure within 90 days (auROC = 0.815, 0.842). Conclusions: Proteomic signatures developed in this study reflected the deficiency of key hematological functions in HBV-ACLF patients, and show potential for HBV-ACLF diagnosis and risk prediction in complementary to current clinical based parameters.
PXD005431	30869898	Identification of the Direct Substrates of the ABL Kinase via Kinase Assay Linked Phosphoproteomics with Multiple Drug Treatments. 	Identification of ABL Kinase Substrates by Kinase Assay Linked Phosphoproteomics and Multiple Drug Treatments	Phosphorylation, cancer signaling, kinase	Ableson tyrosine kinase (ABL) plays essential roles in cell differentiation, division, adhesion, and stress response. However, fusion of the breakpoint cluster region (BCR) to ABL produces constitutive kinase activity that causes chronic myelogenous leukemia (CML). Small molecule tyrosine kinase inhibitors (TKIs) such as imatinib revolutionized the treatment of CML and other cancers, but acquired resistance to these inhibitors is rising. Thus, careful dissection of ABL signaling pathways is needed to find novel drug targets. Here we present a refined proteomic approach for elucidation of direct kinase substrates called kinase assay linked phosphoproteomics (KALIP). Our strategy integrates in vitro kinase assays at both the peptide and protein levels with quantitative tyrosine phosphoproteomics in response to treatment by multiple TKIs. Utilizing multiple TKIs permits elimination of off-target effects of these drugs, and overlapping the in vivo and in vitro data sets allows us to define a list of the most probable kinase substrates. Applying our approach produced a list of 60 ABL substrates, including novel and known proteins. We demonstrate that spleen tyrosine kinase (SYK) is a novel direct substrate of ABL, and we predict our proteomic strategy may facilitate identification of substrates in other cancers that have disrupted kinase signaling.
PXD009249	30871073	Arsenic Trioxide and (-)-Gossypol Synergistically Target Glioma Stem-Like Cells via Inhibition of Hedgehog and Notch Signaling. 	ATO and Gossypol for GSC treatment	Chemotherapy, Gliablastoma	Glioblastoma is one of the deadliest malignancies and is virtually incurable. Accumulating evidence indicates that a small population of cells with a stem-like phenotype is the major culprit of tumor recurrence. Enhanced DNA repair capacity and expression of stemness marker genes are the main characteristics of these cells. Elimination of this population might delay or prevent tumor recurrence following radiochemotherapy. The aim of this study was to analyze whether interference with the Hedgehog signaling (Hh) pathway or combined Hh/Notch blockade using small-molecule inhibitors can efficiently target these cancer stem cells and sensitize them to therapy. Using tumor sphere lines and primary patient-derived glioma cultures we demonstrate that the Hh pathway inhibitor GANT61 (GANT) and the arsenic trioxide (ATO)-mediated Hh/Notch inhibition are capable to synergistically induce cell death in combination with the natural anticancer agent (-)-Gossypol (Gos). Only ATO in combination with Gos also strongly decreased stemness marker expression and prevented sphere formation and recovery. These synergistic effects were associated with distinct proteomic changes indicating diminished DNA repair and markedly reduced stemness. Finally, using an organotypic brain slice transplantation model, we show that combined ATO/Gos treatment elicits strong growth inhibition or even complete elimination of tumors. Collectively, our data show for the first time that ATO and Gos, two drugs that can be used in the clinic, represent a promising targeted therapy approach for the synergistic elimination of glioma stem-like cells.
PXD009693	30871482	Evaluation of linear models and missing value imputation for the analysis of peptide-centric proteomics. 	Analysis of reversibly oxidized cysteines from the Chlamydomonas proteome with yeast spike-in	Chlamydomonas reinhardtii, label-free quantification, redox proteomics	BACKGROUND: Several methods to handle data generated from bottom-up proteomics via liquid chromatography-mass spectrometry, particularly for peptide-centric quantification dealing with post-translational modification (PTM) analysis like reversible cysteine oxidation are evaluated. The paper proposes a pipeline based on the R programming language to analyze PTMs from peptide-centric label-free quantitative proteomics data. RESULTS: Our methodology includes variance stabilization, normalization, and missing data imputation to account for the large dynamic range of PTM measurements. It also corrects biases from an enrichment protocol and reduces the random and systematic errors associated with label-free quantification. The performance of the methodology is tested by performing proteome-wide differential PTM quantitation using linear models analysis (limma). We objectively compare two imputation methods along with significance testing when using multiple-imputation for missing data. CONCLUSION: Identifying PTMs in large-scale datasets is a problem with distinct characteristics that require new methods for handling missing data imputation and differential proteome analysis. Linear models in combination with multiple-imputation could significantly outperform a t-test-based decision method.
PXD020493	30872628	Combined Tissue-Fluid Proteomics to Unravel Phenotypic Variability in Amyotrophic Lateral Sclerosis. 	Combined Tissue-Fluid Proteomics to Unravel Phenotypic Variability in Amyotrophic Lateral Sclerosis	ALS, PBMC, TMT, TMTcalibrator	The lack of biomarkers for early diagnosis, clinical stratification and to monitor treatment response has hampered the development of new therapies for amyotrophic lateral sclerosis (ALS), a clinically heterogeneous neurodegenerative disorder with a variable site of disease initiation and rate of progression. To identify new biomarkers and therapeutic targets, two separate proteomic workflows were applied to study the immunological response and the plasma/brain proteome in phenotypic variants of ALS. Conventional multiplex (TMT) proteomic analysis of peripheral blood mononuclear cells (PBMCs) was performed alongside a recently introduced method to profile neuronal-derived proteins in plasma using brain tissue-enhanced isobaric tagging (TMTcalibrator). The combined proteomic analysis allowed the detection of regulated proteins linked to ALS pathogenesis (RNA-binding protein FUS, superoxide dismutase Cu-Zn and neurofilaments light polypeptide) alongside newly identified candidate biomarkers (myosin-9, fructose-bisphosphate aldolase and plectin). In line with the proteomic results, orthogonal immunodetection showed changes in neurofilaments and ApoE in bulbar versus limb onset fast progressing ALS. Functional analysis of significantly regulated features showed enrichment of pathways involved in regulation of the immune response, Rho family GTPases, semaphorin and integrin signalling. Our cross-phenotype investigation of PBMCs and plasma/brain proteins provides a more sensitive biomarker exploratory platform than conventional case-control studies in a single matrix. The reported regulated proteins may represent novel biomarker candidates and potentially druggable targets.
PXD010785	30875365	Analyzing bioactive effects of the minor hop compound xanthohumol C on human breast cancer cells using quantitative proteomics. 	Analyzing Bioactive Effects of the Minor Hop Compound Xanthohumol C on Human Breast Cancer Cells Using Quantitative Proteomics	ProteomeXchange project tag: Cancer (B/D-HPP), bioactivity, cancer, mcf-7, minor hop compounds, xanthohumol c	Minor prenylated hop compounds have been attracting increasing attention due to their promising anticarcinogenic properties. Even after intensive purification from natural raw extracts, allocating certain activities to single compounds or complex interactions of the main compound with remaining impurities in very low concentration is difficult. In this study, dose-dependent antiproliferative and cytotoxic effects of the promising xanthohumol (XN) analogue xanthohumol C (XNC) were evaluated and compared to XN and a XN-enriched hop extract (XF). It was demonstrated that the cell growth inhibition of human breast cancer cell line (MCF-7) significantly increases after being treated with XNC compared to XN and XF. Based on label-free data-dependent acquisition proteomics, physiological influences on the proteome of MCF-7 cells were analyzed. Different modes of action between XNC and XN treated MCF-7 cells could be postulated. XNC causes ER stress and seems to be involved in cell-cell adhesion, whereas XN influences cell cycles and DNA replication as well as type I interferon signaling pathway. The results demonstrate the utility of using quantitative proteomics for bioactivity screenings of minor hop compounds and underscore the importance of isolating highly pure compounds into their distinct forms to analyze their different and possibly synergistic activities and modes of action.
